,date_live_nk,category_sk,listing_sk,user_sk_encrypted,replies,successful_replies,average_conversation_length,first_reply_date,last_reply_date
670,2017-09-11,olx|mea|za|800|801,olx|mea|za|1051335991,dd3cff7011bdd339ecaae67899eafb19,1.0,1.0,2.0,2017-09-19,2017-09-19
671,2017-09-13,olx|mea|za|362|378,olx|mea|za|1051364369,b8ce10020b4a680bb3052b4af441f0b5,1.0,1.0,1.0,2017-09-14,2017-09-14
672,2017-08-14,olx|mea|za|806|808,olx|mea|za|1050959557,32abde4c6a3ea48c5caa5c7c64f253fe,1.0,0.0,1.0,2017-09-19,2017-09-19
673,2017-08-31,olx|mea|za|362|378,olx|mea|za|1051194442,baf7fd052e1dd82fa1be9f56c5975430,1.0,0.0,2.0,2017-09-20,2017-09-20
674,2017-09-20,olx|mea|za|806|910,olx|mea|za|1051493850,4f3983247db5128ab9088f63af2d8407,1.0,0.0,1.0,2017-09-20,2017-09-20
675,2017-09-04,olx|mea|za|362|378,olx|mea|za|1051242700,bf2ccf67b1a1f7026adbe66ede60ddd9,2.0,0.0,1.0,2017-09-19,2017-09-21
676,2017-09-13,olx|mea|za|811|814,olx|mea|za|1051367080,1329b8a92c2dcf63e5e88f31cbd37ac4,1.0,1.0,2.0,2017-09-16,2017-09-16
677,2017-09-15,olx|mea|za|800|801,olx|mea|za|1051419032,b6f433e1998d30cc8ae1ee2c660aa9ad,1.0,1.0,2.0,2017-09-18,2017-09-18
678,2017-08-30,olx|mea|za|800|803,olx|mea|za|1051181056,1332a81dce403ecfb82f2d4fb92a4249,2.0,0.0,1.0,2017-09-18,2017-09-20
679,2017-09-15,olx|mea|za|800|801,olx|mea|za|1051410012,9c516f887a86fd4d133a5affa7ea7e94,1.0,1.0,2.0,2017-09-17,2017-09-17
680,2017-08-05,olx|mea|za|362|377,olx|mea|za|1050848983,98b34473a2f9bd61b44c73a4a9e85b21,1.0,1.0,2.0,2017-09-18,2017-09-18
681,2017-09-06,olx|mea|za|881|899,olx|mea|za|1051273000,5bb57767569e5330d5a49637370edda9,1.0,1.0,2.0,2017-09-17,2017-09-17
682,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051473088,7543bc4dd67bbac8d6ebd68f3d30185e,1.0,1.0,2.0,2017-09-20,2017-09-20
683,2017-08-30,olx|mea|za|16|363,olx|mea|za|1051184134,dcdd5cdd6e6d15321c828c7fd211fd7f,1.0,0.0,1.0,2017-09-15,2017-09-15
684,2017-09-10,olx|mea|za|800|803,olx|mea|za|1051326197,7df445cc7a5a3b64ca1f8a2a25592134,1.0,1.0,5.0,2017-09-15,2017-09-15
685,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051388210,6c08d8d635a867580ab390a1b9e843ca,3.0,0.0,1.0,2017-09-14,2017-09-21
686,2017-09-11,olx|mea|za|800|801,olx|mea|za|1051329551,76d999100ace3dd048b191a0cbae7502,1.0,0.0,1.0,2017-09-16,2017-09-16
687,2017-09-14,olx|mea|za|800|803,olx|mea|za|1051400883,645ccc9ad0ca28115a7d6851151ad208,1.0,0.0,1.0,2017-09-14,2017-09-14
688,2017-09-19,olx|mea|za|800|802,olx|mea|za|1051465369,a0f40af534ad58800aea818ea6058214,1.0,1.0,10.0,2017-09-20,2017-09-20
689,2017-08-20,olx|mea|za|881|899,olx|mea|za|1051039647,25d7d84d263c16cf931e55e33954453c,2.0,0.0,1.0,2017-09-16,2017-09-16
690,2017-09-16,olx|mea|za|191|207,olx|mea|za|1051429242,091819cbbbb0e3f45a766530dd88e95c,4.0,2.0,2.0,2017-09-16,2017-09-16
691,2017-09-03,olx|mea|za|800|804,olx|mea|za|1051221985,570e57bfc073f75912d0bd4d6f4cf48a,4.0,0.0,1.0,2017-09-17,2017-09-20
692,2017-07-21,olx|mea|za|362|378,olx|mea|za|1050642023,ed5d2df7037a5cec94098c920bb0533b,1.0,0.0,1.0,2017-09-15,2017-09-15
693,2017-09-20,olx|mea|za|362|379,olx|mea|za|1051484074,d991ed66f26dc7840fcd1aca5c6d1207,5.0,3.0,4.0,2017-09-20,2017-09-20
694,2017-09-17,olx|mea|za|191|633,olx|mea|za|1051431259,dee4c9a9cd82bf9a430c2b6ee681541f,1.0,1.0,1.0,2017-09-17,2017-09-17
695,2017-09-10,olx|mea|za|800|801,olx|mea|za|1051323666,9bb4271d573d467c33f33370e1bf0028,3.0,0.0,1.0,2017-09-14,2017-09-18
696,2017-07-04,olx|mea|za|800|802,olx|mea|za|1050340692,50688e21fa5cb8fa3267118ddfbfa5e8,1.0,0.0,1.0,2017-09-21,2017-09-21
697,2017-08-06,olx|mea|za|362|417,olx|mea|za|1050852460,6f84971a900c15eb23968c8bc6a7d97d,1.0,0.0,1.0,2017-09-21,2017-09-21
698,2017-07-06,olx|mea|za|806|807,olx|mea|za|1050395956,d8ef3c6693132ada806c475a3d209866,1.0,0.0,1.0,2017-09-15,2017-09-15
699,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051427274,d4a996589e3e9b3d97675cf1acf34274,2.0,1.0,1.0,2017-09-16,2017-09-17
700,2017-08-18,olx|mea|za|5170|5173,olx|mea|za|1051023188,b9b4867adf694bc66132b3656c70df94,1.0,0.0,1.0,2017-09-19,2017-09-19
701,2017-08-01,olx|mea|za|806|808,olx|mea|za|1050795026,620a734e65456fafdcdf2821163c0a24,1.0,0.0,1.0,2017-09-20,2017-09-20
702,2017-09-20,olx|mea|za|362|377,olx|mea|za|1051493200,f927c2bed7c3f1dbb19e6b5bd390055c,1.0,1.0,5.0,2017-09-21,2017-09-21
703,2017-08-16,olx|mea|za|362|377,olx|mea|za|1050994971,d36caa07b89dd70878ff87e35a8835aa,1.0,1.0,1.0,2017-09-20,2017-09-20
704,2017-09-14,olx|mea|za|800|805,olx|mea|za|1051390951,0385700911f5e203b2e00237bdb92c41,1.0,1.0,1.0,2017-09-15,2017-09-15
705,2017-07-11,olx|mea|za|362|377,olx|mea|za|1050484812,1545b2a9e23dfa33cd77bc851684e425,1.0,0.0,1.0,2017-09-17,2017-09-17
706,2017-08-29,olx|mea|za|16|301,olx|mea|za|1051154812,5f1f9f96a5b5841b223f17c8cf741b87,1.0,1.0,2.0,2017-09-16,2017-09-16
707,2017-09-02,olx|mea|za|362|379,olx|mea|za|1051216156,f6f4e13d6aad88487d202e410fb6f414,2.0,2.0,10.0,2017-09-16,2017-09-18
708,2017-08-31,olx|mea|za|806|808,olx|mea|za|1051195756,9e54d07fbefffa645605f3c5cb7b6c86,1.0,0.0,1.0,2017-09-17,2017-09-17
709,2017-08-18,olx|mea|za|191|647,olx|mea|za|1051018317,f13708934fd73126ab08f8118a9520a5,1.0,1.0,6.0,2017-09-17,2017-09-17
710,2017-08-28,olx|mea|za|806|910,olx|mea|za|1051147797,d72c90d83f60845c33da3ad27178b862,1.0,1.0,4.0,2017-09-15,2017-09-15
711,2017-09-17,olx|mea|za|800|912,olx|mea|za|1051434375,b1547ed8b6cbacda86d20549a76409f2,2.0,2.0,3.0,2017-09-18,2017-09-20
712,2017-09-13,olx|mea|za|600|602,olx|mea|za|1051383028,8103647980e0164b20aac1dacf391863,1.0,1.0,4.0,2017-09-20,2017-09-20
713,2017-08-16,olx|mea|za|800|801,olx|mea|za|1050991707,220f32a6919988afdf58ce1fb5f7f613,3.0,0.0,1.0,2017-09-16,2017-09-18
714,2017-09-13,olx|mea|za|800|802,olx|mea|za|1051380539,d53967b8e0cad557a40f3ac5c55edafc,1.0,1.0,2.0,2017-09-14,2017-09-14
715,2017-09-15,olx|mea|za|806|807,olx|mea|za|1051407754,0997b964b1140f3148d1bb7981c524dc,1.0,0.0,1.0,2017-09-15,2017-09-15
716,2017-09-11,olx|mea|za|806|808,olx|mea|za|1051336795,14a09c586cd6fe889aaf533e05298255,1.0,1.0,4.0,2017-09-14,2017-09-14
717,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051438917,56376cc09a190de4d2fc3631329f2f0b,1.0,1.0,16.0,2017-09-18,2017-09-18
718,2017-07-11,olx|mea|za|800|803,olx|mea|za|1050485119,2da03eb78ab52f14a76dea7d8baaeccf,1.0,1.0,2.0,2017-09-15,2017-09-15
719,2017-09-02,olx|mea|za|800|912,olx|mea|za|1051217660,f0c12d9a9523fc6d201ed4c816bf602d,1.0,1.0,2.0,2017-09-17,2017-09-17
720,2017-09-02,olx|mea|za|800|912,olx|mea|za|1051216821,464239d00f1edab8118df43f7459a081,1.0,1.0,1.0,2017-09-19,2017-09-19
721,2017-07-28,olx|mea|za|806|807,olx|mea|za|1050733879,25a29c8f7890a411471b86e4ba8f8f6a,1.0,0.0,2.0,2017-09-18,2017-09-18
722,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051420707,75b6efac3f296145c00bfc4252aef3cf,3.0,3.0,11.0,2017-09-16,2017-09-20
723,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051451957,8877e37f61f6b38f66ea64a54e975f55,1.0,0.0,1.0,2017-09-18,2017-09-18
724,2017-08-30,olx|mea|za|362|378,olx|mea|za|1051175935,9490338649517c08c8f6a0f1bceba686,2.0,1.0,2.0,2017-09-16,2017-09-19
725,2017-09-09,olx|mea|za|362|378,olx|mea|za|1051317361,96478599106af8fe2541daab6b7ef66b,1.0,0.0,1.0,2017-09-15,2017-09-15
726,2017-07-04,olx|mea|za|362|379,olx|mea|za|1050322612,ffdf17430d052b2d75c64a1a00f3f907,1.0,1.0,2.0,2017-09-19,2017-09-19
727,2017-09-13,olx|mea|za|881|883,olx|mea|za|1051368864,ae78364b8ea95469e49efdd5a1ab6148,3.0,2.0,2.0,2017-09-14,2017-09-21
728,2017-09-13,olx|mea|za|362|378,olx|mea|za|1051381495,c0e97b6629460109dee88ddb07f99aa4,2.0,2.0,1.0,2017-09-14,2017-09-14
729,2017-09-19,olx|mea|za|881|882,olx|mea|za|1051465071,035fd046d7b5f1a8f54cdabc8d1c00b9,1.0,1.0,3.0,2017-09-21,2017-09-21
730,2017-08-14,olx|mea|za|800|802,olx|mea|za|1050959901,fa7155c4a9ea7a3acbbd5311037023e2,1.0,0.0,1.0,2017-09-16,2017-09-16
731,2017-08-16,olx|mea|za|800|804,olx|mea|za|1050998076,8c87751527713cbc1d8cec0b5cb09f93,1.0,0.0,2.0,2017-09-15,2017-09-15
732,2017-09-18,olx|mea|za|362|377,olx|mea|za|1051453792,f81c5985e57e48a8e8e46e30b70fb055,2.0,2.0,3.0,2017-09-19,2017-09-19
733,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051478355,a6db37e2a70c04dbe0b5790b23ee3d6b,1.0,1.0,4.0,2017-09-20,2017-09-20
734,2017-09-04,olx|mea|za|362|379,olx|mea|za|1051235428,4d9088d562e7b2c1a53b718df2287f34,2.0,0.0,1.0,2017-09-14,2017-09-19
735,2017-09-16,olx|mea|za|806|807,olx|mea|za|1051425972,b8e2a397c75db234d27e26ce8f90e8a5,1.0,1.0,2.0,2017-09-16,2017-09-16
736,2017-09-13,olx|mea|za|362|376,olx|mea|za|1051369002,1e756b98a898dd8e8b66b3f8b68dd9f6,2.0,2.0,8.0,2017-09-14,2017-09-21
737,2017-07-28,olx|mea|za|362|377,olx|mea|za|1050743886,80f831a88a8c26a796d80e68c726ef01,1.0,1.0,4.0,2017-09-17,2017-09-17
738,2017-09-17,olx|mea|za|811|813,olx|mea|za|1051434946,60f648142b93c609c54b565f285d48ca,3.0,3.0,3.0,2017-09-17,2017-09-19
739,2017-07-07,olx|mea|za|800|801,olx|mea|za|1050408047,f43bc4eb51fbbc5492fa3f58cbe11916,1.0,0.0,1.0,2017-09-17,2017-09-17
740,2017-09-21,olx|mea|za|362|378,olx|mea|za|1051508817,5f7a8ab4cb961db2b61a5f078308e341,2.0,0.0,1.0,2017-09-21,2017-09-21
741,2017-09-17,olx|mea|za|362|379,olx|mea|za|1051431892,1f103d8d012f8a6052d5cd6a34a05953,1.0,0.0,1.0,2017-09-18,2017-09-18
742,2017-07-12,olx|mea|za|806|809,olx|mea|za|1050496879,d4cd7a7aedf1dd8aa31cb09d1090db0a,1.0,0.0,1.0,2017-09-18,2017-09-18
743,2017-09-02,olx|mea|za|800|912,olx|mea|za|1051213983,6266b9ee58b66dd46903c6cef90ea8e3,3.0,2.0,2.0,2017-09-15,2017-09-20
744,2017-09-15,olx|mea|za|800|805,olx|mea|za|1051408509,401e4d49dc09dac917eecd8b419020a8,3.0,0.0,1.0,2017-09-15,2017-09-16
745,2017-07-03,olx|mea|za|806|807,olx|mea|za|1050292380,29fb2402573b4d747285afd713c3f6d4,1.0,1.0,3.0,2017-09-17,2017-09-17
746,2017-09-06,olx|mea|za|800|801,olx|mea|za|1051265111,87d06b767869f5c91c0936e2ad623e1c,2.0,0.0,1.0,2017-09-15,2017-09-16
747,2017-07-03,olx|mea|za|191|324,olx|mea|za|1050309776,41c34185991bca177c09935b62f04c6b,1.0,0.0,1.0,2017-09-21,2017-09-21
748,2017-09-10,olx|mea|za|362|378,olx|mea|za|1051325748,2f365754326afb06f4eba2d046c65be8,2.0,2.0,2.0,2017-09-19,2017-09-19
749,2017-07-23,olx|mea|za|800|805,olx|mea|za|1050664073,7cc7f73b1fc061bb4d7e8b108de20974,1.0,1.0,5.0,2017-09-15,2017-09-15
750,2017-09-11,olx|mea|za|16|363,olx|mea|za|1051335061,8ac8aa9c29d4460b9038f8bfd08761cf,3.0,0.0,1.0,2017-09-14,2017-09-16
751,2017-07-25,olx|mea|za|362|377,olx|mea|za|1050693824,29480352b908b70a587c6d3d57c2772e,1.0,1.0,1.0,2017-09-14,2017-09-14
752,2017-08-16,olx|mea|za|600|604,olx|mea|za|1050985181,98149204a317f6556776133934bbea9e,1.0,0.0,1.0,2017-09-17,2017-09-17
753,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051461302,a664de840658a4a0930da25d3fdadcb8,2.0,0.0,1.0,2017-09-20,2017-09-20
754,2017-09-14,olx|mea|za|800|801,olx|mea|za|1051405455,b85743cc487a7761f8b910c5a2a5b3f5,4.0,4.0,9.0,2017-09-14,2017-09-15
755,2017-08-22,olx|mea|za|362|378,olx|mea|za|1051073262,4f4047b8b30485bed147a20061b8e447,1.0,0.0,1.0,2017-09-16,2017-09-16
756,2017-09-16,olx|mea|za|362|377,olx|mea|za|1051428969,1a9742192ce53f6c27f7248b597bb2f6,1.0,1.0,3.0,2017-09-18,2017-09-18
757,2017-07-25,olx|mea|za|811|813,olx|mea|za|1050698971,61584ea025860b3c6ffb765c3ccceae8,1.0,1.0,4.0,2017-09-21,2017-09-21
758,2017-08-24,olx|mea|za|362|378,olx|mea|za|1051101467,70044ba1a4453006b46e1d420303186f,1.0,1.0,1.0,2017-09-20,2017-09-20
759,2017-09-14,olx|mea|za|362|377,olx|mea|za|1051406524,fde525ba2fc2c560814841b1fd2c6078,3.0,0.0,1.0,2017-09-15,2017-09-17
760,2017-08-30,olx|mea|za|811|812,olx|mea|za|1051183329,4c0b9ab3e9a43c6234f161894dca6ba9,2.0,2.0,2.0,2017-09-15,2017-09-21
761,2017-09-14,olx|mea|za|806|808,olx|mea|za|1051391798,e4e4f44b4c1fd20f6217d2e0d2612f2b,1.0,0.0,1.0,2017-09-14,2017-09-14
762,2017-09-20,olx|mea|za|881|883,olx|mea|za|1051492283,26fb156a05d3bc392db0ac3d9242576a,1.0,0.0,1.0,2017-09-20,2017-09-20
763,2017-07-21,olx|mea|za|362|378,olx|mea|za|1050636222,27eec5f35a766f86c3f6675b5f5c9f25,1.0,0.0,1.0,2017-09-20,2017-09-20
764,2017-08-24,olx|mea|za|881|899,olx|mea|za|1051098315,2e9bef342f20420bf00490827b637075,3.0,2.0,2.0,2017-09-14,2017-09-18
765,2017-09-01,olx|mea|za|800|801,olx|mea|za|1051205595,c8d251b8725ff50765404c0be7c4dce8,1.0,0.0,1.0,2017-09-18,2017-09-18
766,2017-08-21,olx|mea|za|362|378,olx|mea|za|1051059254,29e11b3f03aaa857e487881f326a4425,1.0,0.0,1.0,2017-09-20,2017-09-20
767,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051398627,7b02ce72ded9e8eec2e66ae3e2536579,1.0,1.0,2.0,2017-09-14,2017-09-14
768,2017-09-07,olx|mea|za|800|801,olx|mea|za|1051275730,e98ba7e5479c948fc4423c49eed1dffb,1.0,1.0,1.0,2017-09-17,2017-09-17
769,2017-09-13,olx|mea|za|800|801,olx|mea|za|1051368410,d66ffdf8ddcaf464281d313353d42a3a,24.0,0.0,1.0,2017-09-14,2017-09-21
770,2017-08-24,olx|mea|za|362|378,olx|mea|za|1051102178,42bb857f60b544b6fba1e9059eb4a265,1.0,1.0,6.0,2017-09-21,2017-09-21
771,2017-07-03,olx|mea|za|362|417,olx|mea|za|1050286833,d15affe861ffcb519f838b42285c8551,1.0,0.0,1.0,2017-09-16,2017-09-16
772,2017-09-10,olx|mea|za|800|805,olx|mea|za|1051322034,f4fadde461a96138ed16be579c582797,1.0,1.0,21.0,2017-09-19,2017-09-19
773,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051467280,8834a72223a72d1920ef6475939bda75,1.0,0.0,1.0,2017-09-19,2017-09-19
774,2017-07-26,olx|mea|za|362|377,olx|mea|za|1050709100,dfe89d6f133893230be63013b17f48ef,1.0,0.0,3.0,2017-09-21,2017-09-21
775,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051428173,38effee5488b8348fa4cd6b1ee8bf9da,2.0,2.0,12.0,2017-09-18,2017-09-19
776,2017-09-18,olx|mea|za|881|899,olx|mea|za|1051453176,1dd8413dbb056b52c921c60704a4ee02,1.0,0.0,2.0,2017-09-19,2017-09-19
777,2017-08-22,olx|mea|za|362|379,olx|mea|za|1051065350,8cde1a1115ca247dabc33cc1e7df5643,2.0,0.0,1.0,2017-09-19,2017-09-20
778,2017-07-06,olx|mea|za|800|912,olx|mea|za|1050384131,39879ffe54129db536388f6ed4b8c9cb,1.0,0.0,1.0,2017-09-14,2017-09-14
779,2017-09-13,olx|mea|za|806|807,olx|mea|za|1051368622,e01019ae613fc096a7caab3b45854dae,1.0,0.0,1.0,2017-09-21,2017-09-21
780,2017-09-10,olx|mea|za|362|378,olx|mea|za|1051325514,40d59c626b44bcb2677cf4539a331cee,4.0,0.0,1.0,2017-09-15,2017-09-20
781,2017-09-18,olx|mea|za|806|808,olx|mea|za|1051440297,edeaaeb17fe116a2f767f99f46260d73,1.0,0.0,1.0,2017-09-20,2017-09-20
782,2017-08-14,olx|mea|za|800|805,olx|mea|za|1050961516,c0058e27f48512f1a15b04dfe6b289ab,1.0,1.0,2.0,2017-09-20,2017-09-20
783,2017-09-03,olx|mea|za|853|856,olx|mea|za|1051219119,487153019bd5269c320b048faa4bc6a7,1.0,1.0,2.0,2017-09-14,2017-09-14
784,2017-07-09,olx|mea|za|362|376,olx|mea|za|1050441320,594e367a77872cd43905644deab95337,2.0,1.0,4.0,2017-09-21,2017-09-21
785,2017-08-17,olx|mea|za|800|805,olx|mea|za|1051012827,c822ecf4425a19bc1346899e0ad2386d,1.0,0.0,2.0,2017-09-20,2017-09-20
786,2017-09-21,olx|mea|za|362|377,olx|mea|za|1051499125,16ac0bd30cf64098a1f56f0203b8028a,1.0,1.0,3.0,2017-09-21,2017-09-21
787,2017-07-15,olx|mea|za|800|805,olx|mea|za|1050542311,2bebe4fd3182315ac154fcf3f5986342,1.0,0.0,1.0,2017-09-20,2017-09-20
788,2017-09-04,olx|mea|za|362|378,olx|mea|za|1051228887,ebaaaee3b975d5fb67fdbc60016f1386,1.0,0.0,1.0,2017-09-16,2017-09-16
789,2017-07-23,olx|mea|za|16|363,olx|mea|za|1050659481,c0c3de5c7b9f16c917c17af01d66a5e8,1.0,0.0,1.0,2017-09-20,2017-09-20
790,2017-08-08,olx|mea|za|881|899,olx|mea|za|1050887077,61914ba52786de0ced8e61480b019091,1.0,1.0,6.0,2017-09-15,2017-09-15
791,2017-08-29,olx|mea|za|800|912,olx|mea|za|1051163835,994fe492135a7276c629fa4c3b951750,1.0,0.0,1.0,2017-09-21,2017-09-21
792,2017-09-04,olx|mea|za|806|807,olx|mea|za|1051232357,9624d8f11504c1911accef994c4acdf6,2.0,2.0,2.0,2017-09-17,2017-09-17
793,2017-08-01,olx|mea|za|806|809,olx|mea|za|1050790214,a7be7b63d342fc4b3daee7b338479f7a,1.0,0.0,1.0,2017-09-15,2017-09-15
794,2017-08-31,olx|mea|za|16|301,olx|mea|za|1051196013,0c0d6349ac98001137b05f0cc0051170,1.0,0.0,1.0,2017-09-19,2017-09-19
795,2017-09-07,olx|mea|za|800|805,olx|mea|za|1051280277,79cf47266125b4e43d55777f3ab72210,1.0,0.0,1.0,2017-09-16,2017-09-16
796,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051440120,de8f0531b7f171bcf5d3f9fed0aa3ed3,3.0,3.0,3.0,2017-09-18,2017-09-18
797,2017-07-24,olx|mea|za|362|377,olx|mea|za|1050683133,a2f106dd95aec440d9ad8ce22cd729f7,1.0,1.0,4.0,2017-09-14,2017-09-14
798,2017-07-09,olx|mea|za|800|801,olx|mea|za|1050447872,cf5dca1883adabf4b924a0e852952282,1.0,0.0,1.0,2017-09-14,2017-09-14
799,2017-08-14,olx|mea|za|362|377,olx|mea|za|1050951965,cee5a8e420fb5e2852617dcd0ef95275,1.0,0.0,1.0,2017-09-18,2017-09-18
800,2017-09-07,olx|mea|za|362|378,olx|mea|za|1051290369,9af494ee1965a8b988bf4713ac6fa677,1.0,1.0,2.0,2017-09-14,2017-09-14
801,2017-09-15,olx|mea|za|800|801,olx|mea|za|1051411185,78ed1eb5d0e6f4102da77ff758dfb671,24.0,8.0,1.0,2017-09-15,2017-09-17
802,2017-09-11,olx|mea|za|185|243,olx|mea|za|1051338715,20fa30f5c372929e7583ff9923343f7b,1.0,0.0,1.0,2017-09-20,2017-09-20
803,2017-09-13,olx|mea|za|800|802,olx|mea|za|1051372269,44c53fb1b8b35a33597ee781e6934d43,7.0,3.0,3.0,2017-09-14,2017-09-20
804,2017-09-13,olx|mea|za|362|378,olx|mea|za|1051366534,421024a7f82231df2c43a52f2ced3ada,1.0,1.0,1.0,2017-09-16,2017-09-16
805,2017-08-28,olx|mea|za|806|808,olx|mea|za|1051151150,5cd7a8e1b9a795a32dea6eb40d58de9e,1.0,1.0,4.0,2017-09-19,2017-09-19
806,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051441667,f1730dffc8fabd4cecbecf4a5b43bdb4,5.0,3.0,3.0,2017-09-18,2017-09-19
807,2017-09-17,olx|mea|za|362|378,olx|mea|za|1051431424,d54c53d61b6a6e63b61cf329f42a044b,2.0,2.0,2.0,2017-09-17,2017-09-18
808,2017-08-17,olx|mea|za|806|807,olx|mea|za|1051002393,3b27657a2040c9d9d9dc44dfb67a18ce,1.0,0.0,1.0,2017-09-21,2017-09-21
809,2017-09-20,olx|mea|za|16|301,olx|mea|za|1051484491,af9515fd62543339602528671a49cb77,1.0,1.0,7.0,2017-09-20,2017-09-20
810,2017-09-16,olx|mea|za|362|377,olx|mea|za|1051421962,cf72557995fd60c9836701a2efd78f49,2.0,2.0,3.0,2017-09-16,2017-09-16
811,2017-08-12,olx|mea|za|362|377,olx|mea|za|1050935530,1e6d35518e1970b1e0b0d59ec4c6e29f,1.0,0.0,1.0,2017-09-17,2017-09-17
812,2017-09-18,olx|mea|za|800|803,olx|mea|za|1051438633,7749afe3f35e22b26deb3f1ea22b72fa,1.0,1.0,3.0,2017-09-21,2017-09-21
813,2017-09-14,olx|mea|za|362|379,olx|mea|za|1051388484,0f4e58ed2d7ad35c05b76498a40ac510,2.0,0.0,1.0,2017-09-14,2017-09-15
814,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051418666,a6bb77b2ed640172e51fc9848ebbcc93,2.0,2.0,3.0,2017-09-15,2017-09-15
815,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051464589,90174bf350e19e6905d0d32e55adb945,7.0,7.0,3.0,2017-09-19,2017-09-20
816,2017-09-20,olx|mea|za|800|801,olx|mea|za|1051487197,e97b2e81da29760ac21ece94fce68c5c,1.0,1.0,3.0,2017-09-20,2017-09-20
817,2017-09-04,olx|mea|za|362|378,olx|mea|za|1051232015,80f1197f19b52349b5fbea680059d23f,1.0,0.0,1.0,2017-09-21,2017-09-21
818,2017-07-06,olx|mea|za|800|801,olx|mea|za|1050392358,429ce9f7c4bab213584a45b0b498323e,5.0,0.0,2.0,2017-09-16,2017-09-21
819,2017-09-09,olx|mea|za|600|602,olx|mea|za|1051311409,7533ce11b68969502aa98f9409a325d7,1.0,1.0,4.0,2017-09-16,2017-09-16
820,2017-09-16,olx|mea|za|806|807,olx|mea|za|1051425686,c2138dcf23418825193ea60b2a0e700d,1.0,1.0,2.0,2017-09-18,2017-09-18
821,2017-08-13,olx|mea|za|806|807,olx|mea|za|1050949075,4afd9589a8d9d617956628b54005cbfa,1.0,1.0,3.0,2017-09-21,2017-09-21
822,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051392939,86648b78dd55d336fa3701dcdaa41ff4,1.0,0.0,1.0,2017-09-17,2017-09-17
823,2017-09-14,olx|mea|za|806|807,olx|mea|za|1051389217,3afa83a1e647a4376ae09d215a98efba,2.0,0.0,1.0,2017-09-15,2017-09-19
824,2017-09-06,olx|mea|za|800|801,olx|mea|za|1051263191,f48c6daf1eaf3aabba07fc18014425d9,3.0,0.0,1.0,2017-09-16,2017-09-21
825,2017-08-06,olx|mea|za|16|301,olx|mea|za|1050850272,162e6a18f47ffb947eba3724876ca4d7,1.0,1.0,6.0,2017-09-15,2017-09-15
826,2017-09-11,olx|mea|za|16|301,olx|mea|za|1051344831,80712fa6d8ec23b6f77f5715975b1f07,1.0,0.0,1.0,2017-09-18,2017-09-18
827,2017-08-20,olx|mea|za|881|883,olx|mea|za|1051045373,31e3ee4df421787ebaa0a2e9298b663c,1.0,1.0,2.0,2017-09-19,2017-09-19
828,2017-08-08,olx|mea|za|806|808,olx|mea|za|1050877691,98819df861de32d6a18fa5f113924ebc,1.0,0.0,1.0,2017-09-20,2017-09-20
829,2017-09-05,olx|mea|za|881|899,olx|mea|za|1051246621,86d9495b9f14c092f7d91daea2ac4930,2.0,0.0,1.0,2017-09-17,2017-09-17
830,2017-09-13,olx|mea|za|362|378,olx|mea|za|1051364608,eba0e3821136aa323139dc04569a67a6,5.0,5.0,5.0,2017-09-14,2017-09-15
831,2017-09-13,olx|mea|za|362|377,olx|mea|za|1051373318,7d0a34e862a5a47838e6f7dd7628ec5b,1.0,0.0,1.0,2017-09-14,2017-09-14
832,2017-08-23,olx|mea|za|815|816,olx|mea|za|1051091204,f3ae15e538b59d18055a23421362b095,1.0,0.0,1.0,2017-09-17,2017-09-17
833,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051470341,4b3e2f44e4ed4b3cd16ef6b1b669cdd6,1.0,1.0,2.0,2017-09-20,2017-09-20
834,2017-08-28,olx|mea|za|806|807,olx|mea|za|1051140642,fae3a768be066a155e82866f05d2e644,1.0,0.0,1.0,2017-09-17,2017-09-17
835,2017-09-18,olx|mea|za|806|807,olx|mea|za|1051438825,663e76da10ec9bdc5cbd9533eb285319,1.0,1.0,2.0,2017-09-19,2017-09-19
836,2017-09-12,olx|mea|za|800|804,olx|mea|za|1051355862,fecc74c1d39f9a7e836045ee9d69719f,1.0,1.0,4.0,2017-09-14,2017-09-14
837,2017-08-18,olx|mea|za|800|801,olx|mea|za|1051024673,40fd9f6c04392b84c700752413cb24a4,1.0,0.0,1.0,2017-09-20,2017-09-20
838,2017-09-13,olx|mea|za|362|378,olx|mea|za|1051369363,66fc6feb53b864b6ffc96349f3d10b70,2.0,2.0,4.0,2017-09-15,2017-09-18
